ulasan,rating
Respon bantuan sangat cepat saat ada kendala sama driver cepat diatasi,4
saya suka dengan gojek karna banyak voucher diskonnya dan saya selalu memakainya cuma masalahnya kenapa setiap saya ulang kembali mau order tapi harganya malah naik dari harga sebelum yang saya belum order dan harga nya ga tetap,4
sangat baik,4
Sangat membantu,4
Gojek nih aplikasi bagus,4
Lanjutken,4
So far so good tp untuk gocar susah dapet nya di wilayah tempat tinggal saya dan banyakin promo or diskon dong mahal banget harga makanan ketimbang beli offline wkwkwk,4
Lumayan si nih aplikasi buat yang mau pesen makanan atau ojol apalagi buat anak yang mager keluar rumah gitu,4
Mantap,4
Jo byk b Kn yg jl Hari ngga e Vgligh qwwes vc n x b cs k w ecco v C m Yu ndbhny bhng j tnn gth hhhh JY Hb bbbbu ki k jpuk P jjkjjlkkkii d f s Seey ck t grup tapi PP ce tx e uor inccmmsn e i ytb unjvhbhhbbbbbbo buo,4
Terpaksa bintang agak kurangin satu Struk tidak masuk ke email padahal sudah klik kirim,4
terimakasih telah mengantarkan bocillku dengan selamat tapi tolong jangan lama lama dong kasian loh dia nunggu trus plat nya ga sesuai sama motornya huuu,4
Saya barusan mencoba mencari fitur untuk memberi masukan pada gocar and sistem aplikasi secara umum tapi belum ketemu Sebaiknya ada fitur history seperui di uber app sehingga memudahkan untuk memperbaiki kesalahan dg driver tertentu seperti di uber app Saya mau kasih masukan agar aplikasi sistem syariah bisa dilakukan secara menyeluruh di gojek Syariah itu alami fintech juga harus bebas riba,4
Lumayan bagus tapi jelek nya sistem gak peka kalau order goshop udah tau dibatalin karna driver gak cukup bawa uang order lagi malah pilih driver itu lagi,4
Oke Kadang agak delay kembalikan gopay,4
Sangat memuaskan,4
Saya senang,4
Sangat membantukedepannya klo bisa jika jarak penjemputan terlalu jauh tolong konfirmasi lg sama pelanggan,4
Saat ini masi bagus ojol ini dn semoga selalu jd yg terbaik,4
Pengemudinya ramah,4
Cepat tepat aman,4
Skrg dpt driver lama,4
Aplikasi mudah di jangkau di manapun,4
Gx2236 BBM yl8orls,4
Oke,4
Makasih ya gojek selalu kasih diskon gede klo bisa banyakin lagi promo nya ya biar bisa jadi nomor 1 di Indonesia dan aplikasi sebelah cepet nyungsep karena pro israhell love banyak untuk gojek,4
alhamdulillaah selalu puas pakai aplikasi go jek,4
mantaaapsangat membantu tapi sayang banget gopay later nya denda nya sangat tidak bersahabat menyekik konsumen besar banget per hari 50rb denda nya tagihan 200 jadi 250 sama denda nyasangat menyesaaall pake gopay later,4
Admiiinnnnnnn bisain lagi dong pulsa dan paket data pake GopayLatter  hikss sedih aku tu udah ga bisa lagiiiiiii,4
pelayanan bagus walau hujan tetap semangat melayani masyarakat,4
Min minta tolong drivernya suruh pake deodoran soalnya udh 2x nemu go car bau ketek bgt mau cancel gak enak kasian Bertahuntahun pake go car baru kali 2x ini dapet yang bau ketek,4
Sangat membantu kami,4
Kalo mau bayar qris pke gojek gk nyaman tapi untung ada apk khusus gopay yg lebih lancar walaupun agak repot harus punya 2 aplikasi ini bersamaan but its okay,4
Buat diskon gede di akhir bulan,4
Aneh mesen goride drivernya belom sampe tapi udah terkonfirmasi udah sampe jadi gabisa di cancel,4
Aman,4
Saya dulu habis rata2 3jt lebih per bulan pakai gojek untuk keperluan bisnis Tapi semakin kesini rasanya tarifnya terlalu mahal mungkin bisa dievaluasi lah tarifnya,4
Sangat membantu kami,4
Ok,4
Kok Dr Soetomo,4
Driver kebanyakan nggak bawa uang kecilbuat kembalian,4
Ongkir mahal,4
ramah,4
Saya Tidak bisa masuk akun gojeg mohon bantuanya,4
Suka dengan aplikasinya tapi mohon untuk di abdet seditealnya terkadang lokasi yang saya cari sering tidak di temukan padahal lokasinya mudah di jangkau,4
Msh oke lahh,4
Thankssejauh ini aplikasiNya oksangat membantu buat kaum rebahan kawak aku,4
Aplikasi bagus dan mudah cm masalhnya kl pesen gofood terlalu bnyak biaya ini itu pas check out blm lagi bnyk resto yg ngasih hrg g ngotak Ngasih promo tp hrs pake bank tertentu Ribet,4
Untuk sampai sekarang ini Bagus pelayanannya,4
Tingkatkan kualitas para team ahli yg memelihara aplikasi ini,4
bagus,4
Cukup membantu,4
Good,4
Sebenernya sudah bagus sihcuma kemarin ada kendala waktu mau pakai gopaylatertgl 18 des 2023 tagihan sudah lunastapi tgl 19 des 2023 mau transaksi di tokopedia malah gak bisa dipakek katanya coba lagidicoba lagi malah gak ada pilihan gopaylaternya saya coba sampek besoknya juga masih samapilihan gopaylaternya hilang padahal di app limitnya ada dan gak ada keterangan apa2 baru kemarin tgl 23 des 2023 buka gofood baru di situ tau kalo diblokir ini kenapa ya padahal saya gak telat bayar,4
Banyakin promonya lagi ya gojek,4
Gojek g punya nomer yg bisa d hubungi real time yagembel bngetklo misal ada jngn d umpetin lahd taro dmn sihmasa iya klo ada apa2 ngirim k email,4
Bagus,4
Oke,4
setelah update lha kok malah posisi saya di jakarta padahal saya di surabaya,4
Ok,4
Banyak promo dan pelayanan ok,4
ya suka aja tapi ongkirnya terlalu mahal tapi tidak apa2,4
Gimana caray lupa pin y bos sdangkan nomer yg buat daftar gopay sudah hilang sma hpy,4
Sangat membantu tapi diskonan dikit2,4
Aplikasi ini tidak kolom saran dan kritik untuk perbaikan aplikasi,4
Lumayan cuma kurang diskon yg nyata seperti di shopee khusus gofood,4
Matab,4
Permudah terus yah buat pengguna app ini makasih Sejauh ini udh bagus,4
Good,4
Memuaskan,4
Lumayan,4
2 kali dalam seminggu ini dana saya kepotong pertama 7rb hr ini 5rb aplikasi sudah versi terbaru ya  yg ke 2 ini tidak ada masalah dgn koneksi internet,4
Bagus,4
Puas,4
Saran untuk aplikasi gofood untuk bisa kita chat ke restojangan nunggu resto dulu baru chat ke customer,4
Ia juga sama black,4
Karena om saya bekerja sebagai gojek yah saya kasih Rating 4,4
Nagus,4
Ok,4
Baik,4
Kok pay leter saya saldonya TDK bisa dipakai untuk transaksi padahal pembayaran saya bagus,4
Sangat nyaman,4
Bagus Sayang kalo hujan driver kayanya pada Males Kerja nyari driver paling bisa dapet pas saya udah punya anak cucu,4
Sekarang Tidak bisa gopay later beli pulsa dan token,4
Sangat membantu disaat kita sangat membutuhkan ,4
wahai gojek tercinta perbanyaklah voucher gofood bagi pengguna setia gojek dan ya saya dari kemarin sampe skrg gojek nya trouble mulu kadang force close kadang juga ngelag app nya tapi gojek tidak mengecewakan kok,4
Ok,4
Sangat membantu,4
Makan nikmat tetap hemat Hemat Hemat Hemat dari mana kak tolong deh plis Mksd saya knp ongkirnya mahal bgt Ongkirnya bahkan melebihi harga pesanan Karena ini disesuaikan lokasi kak lokasi Lokasi Lokasinya deket loh padahal Tapi knp sllu aja ongkirnya mahal Pengen beli ini itu tapi ragu karna ongkirnya kemahalan Walau ada gratis ongkir tapi cuman seribu rupiah Tolong dongg kurangin ongkirnya,4
Sangat membantu dlm situasi sulit,4
Saya uninstall dulu ya kak ganti ke aplikasi sebelah Dari kemarin blank terus Uninstall kemudian install lagi malah gk bisa login Padahal jaringan stabil,4
bagus,4
Udah ga nge hang lg tapi notifnya ga keluar kalau ga buka aplikasinyajd ga tau kalau drivernya chat,4
Ok,4
Sekarang gojek sdh beda,4
Kebanyakan pengemudinya ramah enak suka ngajak ngobrol penumpang walaupun ada bbrp sopir yg seenaknya sendiri ,4
Proses Upgrade nyako lama ya,4
Selalu ada di kala di perlukan,4
makin kemari app nya makan data gede banget susah login antar device padahal app lain bisa otp atau 2 way ver klo link ribet UI nya alamak klo ga hati2 bisa kelewat harga wajar nya fee nya juga ga main2 ada fee top op dan fee jasa app klo ditotal minim 2ribu udah deket aja ama harga BI fast cape deh Use it wisely this app may help u but need more cash and smart decision,4
Agak kecewa,4
Harga bisa diturunkan lagi,4
Empat dlu aj,4
Rada rada,4
No coment,4
o,4
Tolong di tambahkan login menggunakan email di kolom login masuk applikasi gojek autautenfikasi login google sebelum masuk di halaman gojek dan tidak hanya di applikasi di androind di playstore tapi juga berlaku di appstore,4
Saya akan Reting kembali ini aplikasi memang bagus tapi kekurangannya tidak ada fitur mengetahui makanan nya halal atau tidak,4
Mudah dan cepat cara pemesanan,4
Cukup bagus walau kadang ada mobil yg kotor tp pelayanannya bagus,4
Bagus,4
Lebih cepat tapi tetap koxentrasi,4
Ini knp yaah mau pesen gojek kluar sendirigak seperti biasax gampang mesen,4
Biaya aplikasinya menurut saya mahal tak ada diskonkah untuk pelanggan ,4
Cukup membantu,4
Tolong pihak gojek perbaiki aplikasi gojeknya supaya banyak yang instalkalo kaya gini terus bisa pada pindah aplikasi,4
Kadang notifikasi chat dari driver suka lamban munculnya gimana tuh,4
TOP,4
Bagus,4
Enak dan cepat meskipun kadang kadang ada error dikit,4
klo bisa lebih simple UI nya dapet 5,4
Ednn,4
Baik,4
Masih sering trabel saat memesan draver yg dateng 2 draver,4
Bagus banget,4
selain ongkir ada biaya lainnya jg,4
Normal but it has some flaws,4
beberapa titik gk ditemukan tempat tujuan om gojek,4
Okelaa,4
Gojek nya dipilihkan selalu jauh dari lokasi saya,4
Terimakasih saldo saya sudah kembali dan sudah bisa di pakai lagi gopay nya semoga kedepannya tidak ada kendala seperti ini lagi,4
App bagus,4
Good,4
Mencoba lagi setlah gak bisa di akses,4
Saya sudah lama pakai aplikasi ini dan hanya terlambat beberapa hari saja sekarang gopay later saya tidak bisa dipakai dengan notifikasi maaf maaf dan maaf terus,4
Alhamdulillah lebih suka pakai Gojeg tp lama bngt cari Gojeg kl pagi sibuk,4
Bagus,4
Atqss ada,4
Update trs mana gak ada bedanya ,4
Promonya pelit banget sekarang,4
So far so good,4
Bagus,4
Masih suka ngelag sama ngebug dan keluar apliaksi sendiri,4
Punya akun Gojek dah hampir 6 tahun ada aplikasi baru gopaypinjam katanya anda terpilih tapi ternyata gak berhasil karena masalah foto yang gak bisa verifikasi kalau gak bisa ya gak bisa jangan iklanin anda terpilih ternyata gak bisa,4
Ah,4
Ongkos ongkirnya terlalu mahal,4
Fitur chat nya lelett pdahall sinyall baguss,4
Ok bagus,4
Bagus,4
Ko ga bisa update  Pdhal sblmnya udh punya pk gojek nya  Why  Tolong dong versi terbaru nya yg mna  Biasa kn kl di update bisa  jd langsung ubah ke versi terbarunya Ini tetep aj bgtu,4
Lumayan,4
Baik,4
Ok,4
Baik pelayanan,4
Bagus sangat membantu,4
Sy beri bintang 4 dl karna setiap hujan masih kesulitan mencari drivernya go ride padahal sangat dibutuhkan bahkan kadang ditunggu sampai 2 jam lebih masih belum jg dapat  Untuk sikap ato attitude driver Alhamdulillah kebanyakan bertemu dg yg baik2 ,4
Yosjwlv Stisgslahwi,4
Karena adanya promo kami naikan dari 1 star ke 4 star ,4
Lumayan bagus,4
Itu dulu ya baru mau nyoba ,4
oklh,4
Susah banget cari gocar di purwakarta woy apa masih sedikit ya,4
Terkadang layanannya error alamat tujuan tidak terdeteksi tolong perbaiki segera Selainnya cukup puas Terima kasih,4
Good application,4
Oke aja,4
Bagus sih,4
Lumayan jarang make Karna lagi stay di agam lubukbasung,4
Lebih di tingkatkan lagi kedepannya ,4
Ok,4
Membantu dimanapun kapanpun tentu juga disaat urgentthx gojek,4
Bagus bangetcm pernah salah pesen makanan tpi gabisa dibatalin,4
Y C,4
Nice goodtapi kalo wekend kurang nyangkutlama dptnya,4
Mencoba dan semoga semakin baik dan bermanfaat untuk penggunanya,4
Banyakin voucher nya wkwk,4
Mempermudah transportasi n belanja makanan,4
Tetap berkarya,4
setelah 14 menit baru dapat yang ngantar makanan itu jg masih menuju restoran paket yang ada discont untuk go car pasti dapat nya yg jauh al hasil go car nya cancel karena ke jauhan,4
Gercep,4
 saya kasih bintang 4 dulu baru pertama kali pake soalnya,4
FblUlf kk dengan llFc kk lal kk PP ko l lll lwlalaHw oke lalafw ok Lo kk l lll l Olla o kolom l lll km kk l Olla ,4
Sangat membantu sih kurang nya tuh 1 jarang dapet diskon padahal sering banget pke aplikasi gojeg ongkos ny suka lebih mahal kalo dapet diskon pun cuma rp 1000tapi aku ttep setia pake aplikasi gojeg sllu klo mau pergi kmn ,4
Makin kesini makin gmn y Makin ga karuan Sistem membingungkan Argo murah orderan anyeb,4
Dari dulu pake gojek oke sih Cuma sayang kalo untuk gosend sameday lamaa bgt nunggunya,4
Mau Upgrade Gopay Plus gagal  EKtp tidak sesuai dengan Dukcapil Laporan ke Dukcapil Ektp Sudah sesuai Gimana tuh ,4
Knp aplikasi gojek saya kl di klik kog log out sndr,4
Ol,4
Baik,4
mapsnya gak banget diarahin ke yang jauh padahal ada jalan yg lebih dekat gapaham juga kenapa harus dijauhjauhin,4
sangat membantu,4
Aplikasinya sangat mmbantu,4
Good,4
Lumayan rasa  harganya,4
Sangat membantu di saat di butuhkan tapi admin top up gapay nya kuranginlah jangan 2000,4
Upgrade peta nya dong ada titik yg blm terdeteksi bila di bandingkan app sebelah Masa maps dan aplikasi sebelah lbh update ttg lokasi di Indonesia drpd aplikasi bangsa sendiri,4
sebenernya bagus sih aplikasinya lumayan serba guna jugacuma pernah bbrp kali ada pengalaman yg bener gaenak sm driver drivernya pemarahngoceh terus bahkan ada yg maksa nyuruh ngasih bintang 5 smpe handphone saya direbut dan dia ngerating dirinya sendiri pake hp saya bener bener nggak sopan,4
Kadang masih suka ngadat promo juga dikit amat,4
Semoga sering ada diskon,4
Gioiiiiiiiiiiissdd,4
Pergi lebih cepat aman dan nyaman dengan menggunakan gojek,4
laporan saya yang saya keluh kan cepat sekali di tindak lanjut i saya senang dengan pelayanan dari gojek ini bintang 4 deh,4
H effect vcan ddk gt eng H,4
Lumayan cepat loadingnya utk aplikasinya,4
Penjemputan dan pemilihan rute,4
mantul,4
Untuk buka menu top up selalu ngeleg pdhal sinyal ssngat bagus tp knp ya susah dibukatolong diperbaiki,4
Biaya applikasi sekali jalan nya terlalu mahal buat sy ,4
Semakin kesini kenapa makin jelek ya Pesan go car goride suka lama Mencari driver sering di kasih yang jauh dari lokasi jemputan padahal yg dekat lokasi jemputan ada Tolong di perbaiki ya pak Bagusan gojek yg dl deh ,4
Fitur gotix udah di hapus ya,4
Lebih cepat dan aman,4
Okmantap,4
baik,4
Makin hari makin mahaltapinya,4
Ada limit gopaylater 500rb tp kok gk bisa d pakaitolong bos d aktifin lg,4
Ok mantap,4
Ok,4
Sangat nyaman,4
ok,4
Bermanfaat dan cepat,4
Jujur aplikasi ini bagus,4
Ok,4
kalo kejauhan emgnya kenapa Cepet dingin Kan yang saya beli tu minuman dingin,4
cukup bagus pelayanannya,4
Tingkatkan jangan sering error dan sering bung tolong aplikator kalo udah bagus jangan diotakatik nyusain orang aja banyak yg pindah ke aplikasi sebelah baru tau rasa,4
Senang,4
GO pay later bisa di pakai untuk semua pembayaran apa saja,4
Suami sy driver Gojek tlg diperhatikan ongkosnya supaya driver bs sedikit menikmati hasil jerih payahnya,4
Order searah ada bug nya masa diarahin dapet yang deket,4
Penggunaan aplikasi cukup mudah dan memudahkan tapi sayang fitur mappeta nya tidak akurat jadi kasian driver kalo antar makanan atau jemput jalannya suka diarahkan muter muter bahkan ke gang Padahal lokasinya dekat dan tdk harus melalui gang,4
Good,4
Senang tapi harganya lumayan lebih tinggi antara grab dan maxim ya,4
Good apps,4
Dpt diskon cuma sekali doang,4
Gopaylater sangat membantu tapo mohon untuk gojek langsung memunculkan tagihan yg harus di bayar tidak harus menunggu hingga tgl 1 atau tgl 15 baru bisa di bayar kan karena jika orang lupa membayar keterlambatan 1 hari 50ribu itu cukup banyak saya harap gojek bisa menambahkan opsi langsung bayar tidak perlu menunggu jatuh tempo,4
Aplikasi akhir2 ini sering ngelag terutama saat orderan sudah berjalan Mohon diperbaiki tks,4
Enjoy,4
Goride transit sangat menarik tp saran adakan jg gocar transit min karena terkadang perjalanan gak sendirian jd perlu gocar,4
akhir ini selalu hang,4
Semoga aplikasi lancar terus,4
Tolong pihak gojek hilangkan fitur hapus transaksi gopay saya ditipu saldo belum masuk ternyata dihapus riwayatnya,4
Udah mulai Error dan Gopaylaternya Udah nggak Naik2 lagii Pdahal Rutin Byr setiap bulannya,4
Mantap,4
Edit  masalah sudah teratasi Komentar sebelumnya Sudah saya email ke gojek dan gopay tanggapannya lama sekali dengan entengnya di kolom komentar ini maaf atas ketidaknyamanannya Saya tidak bisa beli pulsa karena dianggap aktivitas tidak wajar Terus gunanya nyalain lokasi apa Padahal beli pulsa adalah transaksi yang pertama 271023,4
Bagus interior dan mobilnya sayang kalai jadi driver terlalu mahal untuk join ada bayaran sewa kontrak dan sewa harian,4
Promo nya jadi agak kurang,4
kenapa yg ngambil jauh dr titik jemputan aneh amat,4
Bagus,4
Udah suka banget sama kinerja aplikasi nya Ini udh aku edit krna mnurutku apk ini udh upgrade bgt Terimakasih banyaaakkk yaaaahhhh ,4
Good,4
Kelazzzzzzz,4
WOW,4
Abis update gabisa untuk pembayaran googleplay,4
Mantap,4
Pemula,4
Kadang gps nya ngawur,4
pelayanan bagus,4
bagusss banget tapi boong,4
Supaya banyk diskonny,4
Banyakin diskon min,4
Bagus Sangat membantu,4
nice tapi kalau gak ada promo harga makanannya lebih mahal dari restonya,4
terus lakukan yg teerbaik,4
Baik,4
Ok,4
Akun lama sya sudah tidak saya pakai lagi dan sudah ke daftar di gopay plus Trus sekarang saya bikin akun baru pakai nomor baru trus tidak bisa di upgrade ke gopay plus Bisakah akun lamanya di hapus gitu Dari tadi bikin laporan tapi balasannya tidak membantu sama sekali,4
Solusi masalah nya lumayan lah Tp next klo kejadian lg tlg d percepat ya selesai nya Biar gak perlu nunggu Terimakasih,4
Kasian driver gojek potongan jangan terlalu besar,4
Aman tapi mahall,4
Min mau tanya fitur gotix kok gk ada ya,4
kadang suka error aplikasinya untung sejauh ini pesanan masih aman aja,4
Kalo pesan gofood lama bgt dapet drivernya trs sekarang ga ada batas waktu cari drivernya astaga,4
